SHAPE_ID,MBTA_ROUTE,MBTA_VARIA,MBTA_ROU_1,CTPS_ROUTE,CTPS_ROU_1,DIRECTION,ROUTE_DESC,TRIP_HEADS,CTPS_ROU_2,SHAPE_LEN,SEQUENCE,LATITUDE,LONGITUDE
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,19,42.3506633504801,-71.044097810228
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,20,42.3506096867477,-71.0440796523271
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,21,42.3493134055461,-71.0439017803826
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,22,42.3490545074676,-71.0437436469364
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,23,42.3488457845469,-71.0435050621746
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,24,42.3486509123402,-71.0433175313189
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,25,42.348473098439,-71.0430875959084
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,26,42.3482986158888,-71.0427369353668
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,27,42.3482582622699,-71.0426333185034
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,28,42.348032303064,-71.0419731216238
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,29,42.347512987106,-71.0407169623475
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,30,42.3474188500526,-71.0404707633696
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,31,42.3473329188648,-71.0402502874469
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,32,42.3472429893597,-71.0400157116803
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,33,42.3471849866736,-71.0398563154579
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,34,42.3471537747794,-71.0397018839122
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,35,42.3471416962267,-71.0395228482238
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,36,42.3471368709137,-71.0393619781136
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,37,42.3471377191241,-71.0388451947397
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,38,42.3471380854199,-71.0386220853026
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,39,42.34714840641,-71.0381675143754
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,40,42.3471473536299,-71.0379054735971
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,41,42.3471470080374,-71.0378194867467
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,42,42.3471468434596,-71.0377785437487
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,43,42.3471436787695,-71.0377458076255
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,44,42.3471374391841,-71.0377049150849
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,45,42.347115949787,-71.0376477483023
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,46,42.3468134663628,-71.037059294089
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,47,42.3475845005053,-71.03634020927
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,48,42.3475629370287,-71.0362646183147
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,49,42.3475624415707,-71.0361417836713
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,50,42.3475471954328,-71.0360555086457
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,51,42.3475108169841,-71.0359927469775
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,52,42.3472212490351,-71.0357496176695
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,53,42.3469302819426,-71.035478966528
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,54,42.346789146999,-71.0353463097367
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,55,42.3466782615705,-71.0352438916705
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,56,42.3466365799536,-71.0351815805019
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,57,42.3466308318583,-71.0351794235859
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,58,42.3465532394195,-71.0350153978839
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,59,42.3465030138363,-71.0349092252629
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,60,42.3461464648577,-71.0341555249719
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,61,42.3455994333725,-71.0329604477197
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,62,42.345170729001,-71.0320047456822
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,63,42.3451367587319,-71.031929019044
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,64,42.345086594562,-71.0318171904231
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,65,42.344710833415,-71.0321233693771
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,66,42.3446728958359,-71.0343406250742
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,67,42.3444577462926,-71.0343266681132
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,68,42.34388429416,-71.0343081333886
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,69,42.3438763521176,-71.0353120133874
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,70,42.3438546271964,-71.0367407947811
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,71,42.343976127175,-71.0370641887702
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,72,42.3440459661068,-71.037150153271
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,73,42.3441558440238,-71.0372214159708
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,74,42.3442999419425,-71.0372649015675
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,75,42.3445258972862,-71.0370730793388
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,76,42.3446291892914,-71.0369305137364
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,77,42.3446311912478,-71.036811977273
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,78,42.3446707200274,-71.0344696268036
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,79,42.3446707200274,-71.0344696268036
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,80,42.3446728958359,-71.0343406250742
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,81,42.344710833415,-71.0321233693771
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,82,42.3447291871671,-71.0308861116633
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,83,42.3447657511657,-71.0284186107929
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,84,42.3447787482536,-71.0275406222792
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,85,42.3447641171999,-71.0274316549992
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,86,42.3447379351316,-71.0273520040851
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,87,42.3447034696844,-71.0272892856386
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,88,42.3446389054189,-71.0272088039119
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,89,42.3445945628631,-71.0271776370326
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,90,42.344556083641,-71.0271531886485
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,91,42.3445143223458,-71.0271400041133
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,92,42.3444475606168,-71.0271348864285
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,93,42.3442697266998,-71.0271374144665
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,94,42.3440041634836,-71.027143002253
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,95,42.34388429416,-71.0343081333886
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,96,42.3446728958359,-71.0343406250742
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,97,42.344710833415,-71.0321233693771
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,98,42.345086594562,-71.0318171904231
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,99,42.3451367587319,-71.031929019044
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,100,42.345170729001,-71.0320047456822
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,101,42.3455994333725,-71.0329604477197
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,102,42.3461464648577,-71.0341555249719
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,103,42.3465030138363,-71.0349092252629
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,104,42.3465532394195,-71.0350153978839
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,105,42.3466915996445,-71.0351270217467
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,106,42.3468037041378,-71.035220966621
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,107,42.347014120441,-71.0354106553432
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,108,42.3472812649792,-71.0356425080554
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,109,42.3477412223194,-71.03603810908
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,110,42.3477625674497,-71.0360584285008
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,111,42.3478054522772,-71.0361481919889
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,112,42.3478089191725,-71.0362546255308
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,113,42.3477819081347,-71.0363346676921
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,114,42.347730455801,-71.0363800842717
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,115,42.3476515209407,-71.0363888464752
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,116,42.3475845005053,-71.03634020927
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,117,42.3468134663628,-71.037059294089
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,118,42.347115949787,-71.0376477483023
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,119,42.3471374391841,-71.0377049150849
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,120,42.3471436787695,-71.0377458076255
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,121,42.3471468434596,-71.0377785437487
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,122,42.3471470080374,-71.0378194867467
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,123,42.3471473536299,-71.0379054735971
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,124,42.34714840641,-71.0381675143754
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,125,42.3471380854199,-71.0386220853026
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,126,42.3471377191241,-71.0388451947397
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,127,42.3471368709137,-71.0393619781136
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,128,42.3471416962267,-71.0395228482238
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,129,42.3471537747794,-71.0397018839122
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,130,42.3471849866736,-71.0398563154579
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,131,42.3472429893597,-71.0400157116803
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,132,42.3473329188648,-71.0402502874469
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,133,42.3474188500526,-71.0404707633696
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,134,42.347512987106,-71.0407169623475
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,135,42.348032303064,-71.0419731216238
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,136,42.3482974058413,-71.0425218982592
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,137,42.3483415142492,-71.0426294797919
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,138,42.3485371696449,-71.0430271113282
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,139,42.3486863709902,-71.0432261099648
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,140,42.3490937647612,-71.0436633335561
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,141,42.3493366919458,-71.0437949665545
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,142,42.350633231516,-71.0439709762923
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,143,42.3506783418615,-71.043987161542
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,144,42.3509312058844,-71.044190302764
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,145,42.3511595821387,-71.0443954073632
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,146,42.3513534084848,-71.0446207731461
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,147,42.3514977937959,-71.0448531643226
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,148,42.3524504215525,-71.0468138269953
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,149,42.3526899738432,-71.0473456772994
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,150,42.3529007786776,-71.0478540611671
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,151,42.3529904464099,-71.0481915711159
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,152,42.3530743243367,-71.0486311559222
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,153,42.3531288586059,-71.049049708687
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,154,42.3535280476184,-71.0518476766037
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,155,42.353531993957,-71.0525721261518
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,156,42.3535066770923,-71.05300718159
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,157,42.3534550030789,-71.0534655610885
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,158,42.3532549852654,-71.0541221948232
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,159,42.3531741284615,-71.054331969253
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,160,42.3529360888905,-71.0548857363755
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,161,42.3528047596523,-71.0551186061473
7420007,"  742",3,"  742_3",742,742,0,Route 742_3 outbound,Drydock,742300,3267.594118,162,42.3526505453928,-71.0553477432319
